,emdd,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index
15792,0.4138395616835386,5104.3157098825695,0.0,0.0,0.0,1.0,1.0,2.0,947.0
15794,0.503929708373184,8295.930988567952,0.0,1.0,0.0,4.0,2.0,1.0,123.0
15797,0.2452551650689108,6556.270248455629,1.0,0.0,0.0,4.0,2.0,1.0,239.0
15800,0.0111391854681638,10748.096222212003,1.0,2.0,0.0,1.0,1.0,2.0,167.0
15804,0.1550585429306786,7111.651453646766,1.0,0.0,0.0,5.0,2.0,0.0,867.0
15805,0.0045774129969265,11720.801232003218,0.0,2.0,0.0,0.0,0.0,0.0,457.0
15808,0.3431411587050798,6089.424542172676,0.0,0.0,0.0,0.0,2.0,2.0,430.0
15829,0.4901832258179407,5207.436624408963,0.0,1.0,0.0,2.0,2.0,1.0,615.0
15836,0.4515925073663439,13182.121150825846,0.0,1.0,0.0,2.0,2.0,1.0,117.0
15841,0.1874948332735686,6415.4584413342845,0.0,1.0,0.0,3.0,2.0,0.0,604.0
15850,0.0346400304795173,5046.185051307224,0.0,1.0,0.0,3.0,2.0,2.0,495.0
15861,0.1055481098010222,5390.131930704933,1.0,0.0,1.0,0.0,0.0,0.0,80.0
15862,0.3581248716851153,5500.817024892015,0.0,2.0,0.0,0.0,2.0,2.0,894.0
15872,0.1422195889231612,4550.487766676508,0.0,0.0,0.0,1.0,2.0,2.0,896.0
15896,0.2632538521364589,7596.232792461589,1.0,0.0,0.0,1.0,0.0,1.0,424.0
15899,0.1957906801554342,6617.435028897999,0.0,0.0,0.0,2.0,2.0,0.0,466.0
15900,0.1792789211716094,12552.54404301908,0.0,1.0,0.0,3.0,1.0,2.0,546.0
15901,0.1540339797418395,7177.841616063228,0.0,2.0,0.0,0.0,1.0,1.0,537.0
15905,0.006092884391082,7882.0992781507375,1.0,1.0,0.0,4.0,2.0,0.0,881.0
15912,0.3418141956063546,5914.680305082385,1.0,0.0,0.0,1.0,0.0,1.0,874.0
15928,0.1990396967650621,5563.498449621849,1.0,1.0,0.0,0.0,2.0,2.0,361.0
15953,0.0456136043417255,4066.160045478962,1.0,1.0,0.0,0.0,1.0,0.0,569.0
15958,0.0146782553211743,13378.473953492296,0.0,2.0,1.0,2.0,1.0,1.0,891.0
15965,0.1994414162209038,13216.03173599134,1.0,2.0,0.0,0.0,1.0,1.0,619.0
15967,0.0258629492468288,11330.5157542882,1.0,0.0,0.0,5.0,0.0,0.0,562.0
15980,0.1611850638271144,4016.4469515655337,0.0,0.0,0.0,1.0,2.0,1.0,868.0
15988,0.0113943534718681,10460.030623601488,0.0,2.0,0.0,5.0,0.0,1.0,810.0
15990,0.4290514170366988,4423.813155209796,0.0,2.0,0.0,4.0,2.0,0.0,176.0
15995,0.3029851654065472,8953.01114136032,1.0,1.0,0.0,0.0,0.0,1.0,384.0
15997,0.0384490890319842,9659.558524211228,1.0,2.0,0.0,1.0,0.0,1.0,886.0
16012,0.0852335357024562,13188.60073463398,1.0,0.0,0.0,4.0,1.0,1.0,5.0
16014,0.1881017000551811,4946.325499652978,0.0,0.0,0.0,0.0,0.0,0.0,276.0
16019,0.3868061264572466,6843.464122984015,0.0,0.0,0.0,1.0,1.0,2.0,312.0
16022,0.5400993794922984,6502.062395934124,1.0,2.0,0.0,0.0,2.0,1.0,272.0
16050,0.1952757931631611,4245.256989758566,0.0,1.0,0.0,0.0,2.0,1.0,393.0
16059,0.0330149251934618,4128.877150228313,0.0,2.0,0.0,0.0,1.0,0.0,174.0
16069,0.4051966692675444,11918.694749563496,0.0,0.0,0.0,5.0,2.0,2.0,116.0
16080,0.2238756890236059,11555.054759814151,0.0,0.0,0.0,3.0,1.0,0.0,564.0
16085,0.0692547680059945,8315.732217248873,0.0,2.0,0.0,4.0,2.0,0.0,283.0
16094,0.3746948315779093,8653.253867243566,0.0,2.0,0.0,4.0,2.0,0.0,159.0
16096,0.0358624802571233,11229.340067742254,0.0,1.0,0.0,5.0,2.0,1.0,887.0
16101,0.0879580923431475,7705.502010938888,1.0,1.0,0.0,4.0,1.0,1.0,420.0
16116,0.2484327908307444,10639.539990442496,0.0,1.0,0.0,4.0,2.0,0.0,642.0
16124,0.5518677337748816,4052.258184023612,0.0,1.0,0.0,5.0,2.0,1.0,101.0
16127,0.4546679999459501,11122.928471769184,0.0,0.0,0.0,2.0,2.0,1.0,891.0
16165,0.3160595348870751,4555.481636290646,0.0,0.0,0.0,1.0,0.0,0.0,934.0
16187,0.4501693695351206,4857.825835162982,1.0,2.0,0.0,2.0,1.0,2.0,971.0
16203,0.5930202535008499,6997.364400300672,1.0,2.0,0.0,4.0,1.0,2.0,724.0
16213,0.4937423777482481,6102.753522541503,1.0,2.0,0.0,3.0,0.0,0.0,204.0
16219,0.5771604456422014,10382.269197463786,0.0,0.0,0.0,5.0,2.0,0.0,657.0
16229,0.4102497970507324,10207.489140151756,0.0,0.0,0.0,3.0,2.0,2.0,415.0
16255,0.2445814313170825,12583.493275231858,1.0,1.0,0.0,1.0,0.0,2.0,767.0
16264,0.4913513143922225,7530.497076144467,0.0,1.0,0.0,3.0,0.0,1.0,533.0
16269,0.538262940904488,8420.10565074589,1.0,2.0,0.0,5.0,1.0,0.0,309.0
16273,0.4602805543453213,10519.400134076554,0.0,1.0,0.0,5.0,0.0,1.0,731.0
16279,0.023578433884635,8988.904302044404,0.0,2.0,1.0,4.0,0.0,1.0,593.0
16285,0.003447486967744,13025.245214455426,0.0,1.0,0.0,5.0,1.0,2.0,690.0
16295,0.0996957155991265,12751.66824990447,1.0,1.0,0.0,0.0,1.0,0.0,107.0
16303,0.0496202173559909,4343.333502512181,1.0,0.0,0.0,1.0,2.0,2.0,52.0
16333,0.3502434459402095,7957.053339342134,1.0,2.0,0.0,1.0,2.0,0.0,340.0
16335,0.0757375959212086,11950.42946486552,1.0,0.0,0.0,1.0,1.0,0.0,284.0
16336,0.3473071778888147,12728.214940103726,1.0,1.0,0.0,2.0,0.0,2.0,953.0
16341,0.0468836178584036,11185.750805166172,0.0,2.0,0.0,2.0,2.0,1.0,345.0
16350,0.1324603211888484,11040.916721911646,0.0,0.0,0.0,1.0,2.0,1.0,292.0
16372,0.2319023169787746,9577.673829481104,1.0,1.0,0.0,3.0,2.0,0.0,25.0
16373,0.0576459789217451,9398.357264856992,0.0,1.0,0.0,5.0,0.0,1.0,488.0
16378,0.3810279507561892,11148.97948689201,0.0,1.0,0.0,3.0,0.0,0.0,912.0
16382,0.3729416575067686,10141.757248809536,1.0,0.0,0.0,4.0,1.0,1.0,284.0
16383,0.2132703292167491,10693.718253124704,1.0,2.0,0.0,3.0,2.0,2.0,678.0
16388,0.2068195527019445,12567.671686800588,1.0,2.0,0.0,3.0,1.0,0.0,641.0
16398,0.3993172043162538,12956.216063118012,0.0,0.0,0.0,3.0,1.0,1.0,698.0
16403,0.2147540614221145,8270.559913160247,0.0,2.0,0.0,4.0,0.0,2.0,470.0
16413,0.2040181846617111,7207.94570042612,1.0,2.0,0.0,0.0,0.0,1.0,590.0
16415,0.5750952606974327,8386.22840872975,1.0,0.0,0.0,1.0,1.0,0.0,483.0
16416,0.3023427266023944,4965.198196338414,0.0,1.0,0.0,2.0,2.0,0.0,742.0
16424,0.0113643244722844,4906.973737773713,0.0,0.0,0.0,3.0,0.0,0.0,423.0
16434,0.3496165498411542,10739.7328340286,0.0,2.0,0.0,0.0,2.0,0.0,488.0
16452,0.0868937141745519,11377.733634477529,1.0,1.0,0.0,1.0,2.0,0.0,463.0
16455,0.4610418898488334,8769.385322903127,0.0,0.0,0.0,1.0,1.0,2.0,12.0
16459,0.3722837834939004,10172.263589879009,1.0,0.0,0.0,2.0,0.0,0.0,933.0
16468,0.585754571770488,10563.22084987624,1.0,0.0,0.0,3.0,1.0,1.0,444.0
16470,0.3357222123634679,7387.886223028916,1.0,1.0,0.0,4.0,0.0,1.0,796.0
16472,0.2488945164194354,11179.373780858494,0.0,2.0,0.0,5.0,2.0,0.0,637.0
16479,0.1092261553799883,11943.860061544498,0.0,2.0,0.0,3.0,2.0,1.0,279.0
16484,0.1909221237166786,12674.021603131328,1.0,1.0,0.0,5.0,0.0,2.0,94.0
16490,0.4978147932972986,13041.8895743151,1.0,1.0,0.0,1.0,0.0,0.0,673.0
16504,0.0419393359241739,12594.54211657836,0.0,1.0,0.0,5.0,2.0,0.0,11.0
16506,0.3179622327505757,9389.197481518891,0.0,2.0,0.0,0.0,2.0,1.0,836.0
16521,0.3259472879784055,6904.511060223527,0.0,1.0,0.0,0.0,0.0,1.0,207.0
16529,0.454100354574233,13239.25139355516,0.0,0.0,0.0,0.0,1.0,0.0,876.0
16531,0.2006854870102961,8000.299026492344,0.0,1.0,0.0,1.0,2.0,2.0,244.0
16534,0.3232421289718781,13296.565439868831,0.0,2.0,0.0,4.0,1.0,1.0,501.0
16536,0.2471291025743367,10509.065073063784,1.0,0.0,0.0,4.0,2.0,1.0,652.0
16537,0.0435536597583474,10278.80526265756,1.0,0.0,0.0,0.0,0.0,2.0,668.0
16539,0.0204176330292715,4698.632321084209,1.0,2.0,0.0,3.0,0.0,0.0,847.0
16555,0.036312129022978,7938.803201347271,0.0,0.0,0.0,5.0,1.0,1.0,343.0
16558,0.0513169267573251,7540.746822404733,1.0,2.0,0.0,1.0,1.0,0.0,718.0
16562,0.0135128067848032,8580.199768098937,0.0,2.0,1.0,3.0,1.0,2.0,149.0
16563,0.4059147392348807,7113.867757257372,1.0,1.0,0.0,3.0,0.0,1.0,940.0
16575,0.1372354372729924,9782.148614043832,0.0,2.0,0.0,0.0,2.0,2.0,74.0
16579,0.4220713779981858,10432.803925441738,1.0,2.0,0.0,4.0,2.0,0.0,464.0
16594,0.5865665681545585,4491.627398765413,0.0,0.0,0.0,0.0,0.0,2.0,149.0
16597,0.3390505447819727,4558.926653327797,1.0,2.0,0.0,2.0,2.0,1.0,47.0
16606,0.2318832660094576,8524.907518749045,0.0,1.0,0.0,0.0,1.0,0.0,426.0
16613,0.1934703649959081,7338.629370565784,1.0,0.0,1.0,0.0,0.0,2.0,777.0
16623,0.2370424308586177,4745.470033102464,1.0,0.0,1.0,0.0,2.0,2.0,959.0
16655,0.002746479230581,5544.939432116723,1.0,0.0,0.0,5.0,2.0,0.0,332.0
16656,0.1789130273045032,6424.743863194946,0.0,1.0,0.0,4.0,0.0,0.0,87.0
16657,0.0329806891208983,12679.55836240338,0.0,2.0,0.0,3.0,2.0,1.0,554.0
16658,0.4992976296474899,12570.071686181987,0.0,2.0,0.0,4.0,1.0,2.0,823.0
16660,0.0407080322516833,7744.827216344178,0.0,1.0,0.0,0.0,1.0,1.0,160.0
16662,0.00226823223801,11064.330100893583,1.0,0.0,0.0,3.0,1.0,2.0,615.0
16665,0.0775989433942476,6709.923369629878,0.0,1.0,0.0,1.0,2.0,1.0,9.0
16681,0.3699892913084741,6648.792330552837,1.0,1.0,0.0,0.0,1.0,1.0,91.0
16684,0.2106751206227099,9942.011314056686,0.0,2.0,0.0,5.0,0.0,1.0,47.0
16690,0.3259600885263361,11250.507776280563,0.0,0.0,0.0,1.0,0.0,2.0,360.0
16692,0.0923645406891729,4077.406242292975,0.0,2.0,0.0,1.0,1.0,1.0,802.0
16702,0.5011685229094556,5152.644376405637,0.0,2.0,0.0,4.0,2.0,0.0,575.0
16712,0.1974371895251697,12589.834882925285,0.0,0.0,0.0,4.0,1.0,0.0,162.0
16716,0.0606249125178051,8531.444643573916,1.0,1.0,0.0,2.0,1.0,2.0,112.0
16725,0.0817656601062273,5211.713239724291,0.0,1.0,0.0,4.0,2.0,2.0,693.0
16726,0.1467968939201105,6557.884763278211,0.0,2.0,0.0,5.0,0.0,2.0,141.0
16727,0.3249341074193808,4897.498530196857,0.0,2.0,0.0,0.0,1.0,1.0,343.0
16733,0.0870070921061207,8762.289457625575,1.0,2.0,0.0,1.0,0.0,0.0,188.0
16736,0.083243479912175,5053.603580275108,1.0,1.0,0.0,5.0,1.0,0.0,226.0
16741,0.2373506790555632,10328.642506988814,1.0,2.0,0.0,0.0,0.0,0.0,806.0
16743,0.2970720408951447,10946.158801173951,1.0,1.0,0.0,1.0,1.0,1.0,904.0
16744,0.4667288887087295,10164.642432428836,0.0,2.0,0.0,3.0,1.0,1.0,490.0
16752,0.3235203790736517,7009.045269083984,1.0,1.0,0.0,2.0,2.0,1.0,301.0
16754,0.1370109931717784,7292.327572448088,0.0,2.0,0.0,3.0,2.0,0.0,846.0
16759,0.1417493755965433,11556.434912538178,1.0,0.0,0.0,2.0,1.0,0.0,562.0
16772,0.4639711616488786,11579.538224095237,0.0,2.0,0.0,3.0,2.0,1.0,440.0
16777,0.188970935174369,13280.588869451953,0.0,0.0,0.0,0.0,0.0,1.0,866.0
16783,0.1203382768264124,4054.000611214046,1.0,2.0,0.0,4.0,2.0,1.0,452.0
16787,0.1117521330343808,6295.973545787408,0.0,0.0,0.0,2.0,1.0,0.0,279.0
16789,0.4141082306785506,8564.812124666722,0.0,1.0,0.0,2.0,0.0,1.0,151.0
16798,0.0077562352520675,5329.608170326276,1.0,0.0,1.0,2.0,2.0,1.0,593.0
16802,0.0153454134264138,11177.212057525834,0.0,2.0,1.0,0.0,2.0,2.0,857.0
16803,0.3759554949295922,13256.070516115476,0.0,2.0,0.0,3.0,1.0,1.0,182.0
16818,0.57167607441348,12517.095433900033,1.0,0.0,0.0,5.0,0.0,0.0,601.0
16830,0.1002753008934713,6332.394751452765,0.0,0.0,0.0,2.0,0.0,0.0,239.0
16831,0.4078920851375331,13013.75892027702,1.0,0.0,0.0,3.0,1.0,2.0,431.0
16838,0.2245356576115036,4927.948055668869,0.0,2.0,1.0,0.0,0.0,2.0,724.0
16850,0.1315070736785209,5070.498034414128,1.0,0.0,1.0,2.0,1.0,1.0,681.0
16875,0.1029959881138086,10666.355000139203,0.0,1.0,0.0,4.0,0.0,1.0,791.0
16889,0.2339138682511493,12389.346664289977,0.0,0.0,0.0,5.0,1.0,0.0,325.0
16892,0.2956746595741069,6407.230140827915,0.0,2.0,0.0,2.0,2.0,2.0,544.0
16896,0.3060085819109824,9989.001245449,0.0,2.0,0.0,2.0,0.0,2.0,305.0
16902,0.4155892915432216,6668.165511617444,0.0,1.0,0.0,2.0,1.0,1.0,5.0
16904,0.25437648247704,10817.077496906792,1.0,0.0,0.0,4.0,1.0,2.0,823.0
16905,0.1454710439674111,5407.148025755496,0.0,0.0,0.0,3.0,1.0,2.0,98.0
16907,0.563118479904265,11356.25252187774,1.0,0.0,0.0,2.0,0.0,2.0,193.0
16910,0.234238232283355,4477.631225859492,1.0,1.0,0.0,0.0,2.0,0.0,311.0
16912,0.53713998568842,7671.274535227897,1.0,0.0,0.0,4.0,2.0,2.0,377.0
16913,0.492043938746694,5003.454796311992,1.0,0.0,0.0,2.0,1.0,0.0,18.0
16914,0.0191800868435202,9148.411607212956,1.0,0.0,0.0,3.0,0.0,2.0,481.0
16916,0.0953403061777942,10800.833998233684,0.0,0.0,0.0,5.0,2.0,0.0,937.0
16922,0.0256489077626291,4386.290506036778,0.0,2.0,0.0,0.0,2.0,2.0,346.0
16925,0.5820799632020077,7393.570261457169,1.0,0.0,1.0,2.0,0.0,2.0,983.0
16927,0.3967091884249773,13180.235156289127,0.0,1.0,0.0,2.0,1.0,2.0,669.0
16935,0.2857228461549599,6770.086819867758,0.0,1.0,0.0,0.0,2.0,2.0,793.0
16940,0.0067554474458304,7455.526314767472,1.0,2.0,0.0,0.0,2.0,2.0,136.0
16947,0.3433924476078627,13017.631833754684,1.0,2.0,0.0,2.0,2.0,0.0,334.0
16956,0.0500472922378969,7489.278257793099,1.0,1.0,0.0,0.0,2.0,0.0,180.0
16971,0.1683155553464654,6708.3595802486,0.0,2.0,1.0,3.0,2.0,0.0,282.0
16972,0.509857588828064,7163.896394724925,1.0,2.0,0.0,1.0,0.0,1.0,272.0
16981,0.0804597819611171,7160.741189806633,1.0,2.0,0.0,2.0,0.0,1.0,129.0
16982,0.0430924398028663,8287.079593428592,1.0,1.0,0.0,4.0,2.0,0.0,309.0
16990,0.2919996195585924,6377.293733407787,0.0,0.0,0.0,0.0,0.0,1.0,268.0
16991,0.0711791168694937,11499.938836606285,1.0,2.0,0.0,3.0,2.0,2.0,872.0
17000,0.2793642514174181,11118.538276781925,0.0,2.0,0.0,0.0,0.0,1.0,760.0
17006,0.0824991094155606,5082.958481604615,1.0,1.0,0.0,4.0,2.0,1.0,489.0
17017,0.3360222441040438,13375.337597897847,1.0,0.0,0.0,4.0,2.0,2.0,158.0
17018,0.1191755131337312,6391.653682832147,0.0,0.0,1.0,2.0,0.0,1.0,927.0
17030,0.41703924900002,10710.105404169186,0.0,0.0,0.0,4.0,1.0,2.0,984.0
17031,0.1238227822399465,7671.538358751975,0.0,2.0,0.0,0.0,1.0,0.0,615.0
17033,0.2379181900286948,7736.899594271251,1.0,1.0,0.0,2.0,2.0,2.0,703.0
17038,0.3298490221904668,4565.276028338058,0.0,0.0,0.0,3.0,1.0,1.0,281.0
17040,0.261525401235343,6995.596534803703,0.0,0.0,0.0,0.0,2.0,1.0,414.0
17045,0.2314614305955235,9639.661938881694,0.0,1.0,0.0,4.0,0.0,2.0,636.0
17057,0.1122285801593806,10256.931308190746,1.0,1.0,0.0,5.0,2.0,0.0,371.0
17061,0.2996174633370195,5579.804814306104,0.0,2.0,0.0,5.0,1.0,2.0,678.0
17069,0.3487318861813239,8563.446941918843,0.0,0.0,0.0,1.0,0.0,1.0,536.0
17080,0.2180250533913708,12981.869541101914,1.0,2.0,0.0,2.0,1.0,2.0,668.0
17084,0.2456758097038184,10498.390454701312,0.0,1.0,0.0,3.0,2.0,1.0,699.0
17086,0.169539844459247,4048.142785170763,1.0,0.0,0.0,1.0,2.0,1.0,279.0
17093,0.4074323933806374,6637.557419784251,0.0,1.0,0.0,4.0,0.0,0.0,418.0
17097,0.1308927375467667,7843.392582149283,1.0,0.0,0.0,1.0,0.0,1.0,784.0
17100,0.1756831355277174,9735.552191911707,0.0,1.0,0.0,3.0,0.0,0.0,312.0
17103,0.3255404311248689,11502.997463920734,1.0,0.0,0.0,2.0,2.0,1.0,409.0
17108,0.1977683103437148,13205.48158211689,0.0,2.0,0.0,2.0,1.0,2.0,412.0
17135,0.163156876011188,11764.75303393412,0.0,1.0,0.0,0.0,1.0,1.0,718.0
17136,0.2009608383223388,5985.262523122147,0.0,2.0,0.0,0.0,1.0,0.0,538.0
17146,0.4657484719983413,7959.1068735149,0.0,0.0,0.0,4.0,2.0,2.0,612.0
17149,0.3512700853035598,7147.78772249453,0.0,1.0,0.0,4.0,0.0,0.0,204.0
17154,0.3396652220338467,6399.149956244151,0.0,2.0,0.0,3.0,2.0,1.0,585.0
17157,0.0553051846770084,8041.107447736569,0.0,2.0,0.0,0.0,0.0,1.0,707.0
17167,0.0446822808077406,5053.266012498392,0.0,2.0,1.0,3.0,1.0,0.0,75.0
17176,0.0091032614189088,9687.845007911448,1.0,2.0,1.0,4.0,0.0,2.0,9.0
17179,0.0044564202934949,10435.280814606787,0.0,0.0,1.0,5.0,2.0,2.0,935.0
17187,0.1004678183824042,9707.156212155163,0.0,0.0,1.0,4.0,1.0,1.0,444.0
17188,0.5709845935266462,7537.7379394035215,0.0,2.0,0.0,0.0,1.0,2.0,657.0
17207,0.0377009513480953,9121.460020214956,0.0,2.0,0.0,0.0,1.0,0.0,309.0
17210,0.3164434006953363,4010.4220533251,0.0,1.0,0.0,4.0,0.0,1.0,546.0
17231,0.2964033766216498,10481.686821486684,0.0,0.0,0.0,4.0,0.0,0.0,182.0
17236,0.1212412486531877,12060.221771831317,1.0,1.0,0.0,2.0,0.0,1.0,415.0
17254,0.029205724796803,7180.733551523324,1.0,1.0,0.0,2.0,2.0,0.0,51.0
17261,0.0503080915910297,6839.275669167506,1.0,2.0,0.0,5.0,2.0,1.0,56.0
17273,0.5903845747072365,11535.95079969342,1.0,2.0,1.0,5.0,2.0,2.0,546.0
17290,0.2608551801202621,12836.410364059828,1.0,2.0,0.0,2.0,1.0,0.0,297.0
17297,0.2824987343573856,12245.685029053617,1.0,2.0,0.0,1.0,0.0,2.0,71.0
17306,0.0962572893971991,9642.73785385527,1.0,0.0,0.0,4.0,1.0,2.0,512.0
17311,0.4907806012003415,7740.880083606411,0.0,0.0,0.0,0.0,1.0,1.0,951.0
17313,0.3570704206824547,4383.5790429141325,1.0,2.0,0.0,3.0,2.0,2.0,968.0
17320,0.0977846631711787,9698.886017173349,0.0,2.0,0.0,2.0,2.0,2.0,221.0
17324,0.3206631051487761,6326.397902820468,0.0,0.0,0.0,0.0,0.0,1.0,97.0
17330,0.3007864517466913,5481.774214939526,1.0,0.0,1.0,5.0,2.0,2.0,463.0
17332,0.362257142772025,6253.468636067177,0.0,0.0,0.0,4.0,1.0,1.0,746.0
17333,0.4018734835668482,4790.177297161912,1.0,2.0,0.0,2.0,0.0,0.0,733.0
17334,0.2714823718361961,9807.763459678885,1.0,2.0,0.0,4.0,2.0,0.0,537.0
17338,0.5327624892553353,13312.49418165833,0.0,1.0,1.0,3.0,1.0,2.0,377.0
17350,0.1572048360253641,10431.949754246416,0.0,2.0,0.0,5.0,1.0,0.0,436.0
17353,0.5527432560335609,6882.424337565932,1.0,2.0,0.0,4.0,0.0,0.0,975.0
17356,0.515182648284435,7634.8587883277505,0.0,1.0,0.0,1.0,2.0,0.0,332.0
17363,0.1057752967883941,4764.108381495485,1.0,0.0,0.0,1.0,0.0,1.0,267.0
17364,0.2874789867833964,5435.473623553158,1.0,1.0,0.0,0.0,1.0,0.0,298.0
17365,0.4181904339600248,12810.715963731727,1.0,1.0,0.0,0.0,1.0,0.0,699.0
17370,0.5869550018333082,4023.058546989967,1.0,0.0,0.0,5.0,1.0,1.0,800.0
17374,0.0453641065002326,9512.324540381574,1.0,2.0,1.0,3.0,1.0,1.0,444.0
17384,0.4710916105415583,7851.570516221675,1.0,1.0,0.0,1.0,0.0,1.0,155.0
17385,0.0946167031197736,6345.847289175317,1.0,0.0,0.0,4.0,2.0,0.0,834.0
17395,0.5499710800876431,9978.531356909403,1.0,2.0,0.0,1.0,1.0,1.0,47.0
17398,0.0508280403886191,7020.804618428903,1.0,2.0,1.0,1.0,0.0,1.0,475.0
17406,0.3584016321306537,7775.30183400395,1.0,2.0,0.0,4.0,1.0,0.0,107.0
17407,0.2024474440474202,4521.738054571229,0.0,1.0,0.0,0.0,2.0,2.0,780.0
17412,0.4164386450741841,13380.047674613668,1.0,2.0,0.0,4.0,0.0,0.0,948.0
17418,0.2962730568316531,11182.418953390845,1.0,0.0,0.0,0.0,2.0,0.0,948.0
17424,0.1935198805228213,10537.30281059312,0.0,1.0,0.0,0.0,1.0,0.0,990.0
17448,0.4803143412463967,11975.63326587672,0.0,1.0,0.0,5.0,2.0,1.0,5.0
17449,0.1018368497642147,7167.193561061389,0.0,1.0,0.0,3.0,2.0,0.0,575.0
17452,0.2009707516727089,7943.642998308488,1.0,1.0,0.0,0.0,1.0,0.0,258.0
17458,0.0253022812293875,11338.81605939727,0.0,1.0,0.0,2.0,1.0,1.0,467.0
17460,0.2171471958024838,5065.748943795603,1.0,0.0,0.0,5.0,1.0,0.0,187.0
17464,0.0975246584796886,4985.045396923943,0.0,2.0,0.0,0.0,1.0,1.0,349.0
17469,0.093215213814102,8869.736523812655,0.0,2.0,1.0,0.0,1.0,2.0,857.0
17471,0.1232283166842677,12672.6184932173,0.0,1.0,0.0,3.0,2.0,1.0,988.0
17479,0.3031746465515648,6452.529043145352,1.0,1.0,0.0,4.0,0.0,1.0,75.0
17483,0.1771140844934139,4485.365023670343,1.0,2.0,0.0,1.0,2.0,0.0,864.0
17499,0.3704358634353511,5620.857151215299,0.0,1.0,0.0,1.0,0.0,1.0,866.0
17500,0.1626684096519129,11028.71849803344,0.0,2.0,0.0,0.0,1.0,1.0,796.0
17505,0.2698385105618749,6248.138905364423,0.0,0.0,0.0,4.0,1.0,2.0,544.0
17513,0.389886641567103,6006.907614541527,0.0,0.0,0.0,1.0,1.0,1.0,814.0
17515,0.0782789831918059,10979.880537130395,0.0,1.0,1.0,4.0,0.0,2.0,210.0
17528,0.1439450778483401,4880.820198683303,0.0,1.0,0.0,2.0,0.0,2.0,499.0
17532,0.0701934900963423,10221.159745085912,1.0,1.0,0.0,2.0,1.0,0.0,567.0
17535,0.4107480597274411,10075.00533690361,0.0,2.0,0.0,2.0,2.0,2.0,559.0
17541,0.1350537752912861,6685.184698106941,0.0,2.0,0.0,2.0,0.0,1.0,465.0
17543,0.2746472586170375,8611.28789396162,1.0,0.0,1.0,2.0,1.0,2.0,415.0
17544,0.1749149005433932,10232.893972823049,0.0,0.0,0.0,4.0,2.0,1.0,524.0
17548,0.363671024406601,10072.236581534064,1.0,1.0,0.0,3.0,1.0,1.0,239.0
17553,0.1022369655067919,7534.008294766862,1.0,1.0,0.0,4.0,2.0,0.0,108.0
17565,0.3880105574795149,5557.612928351162,0.0,2.0,0.0,1.0,2.0,2.0,369.0
17570,0.0879442446426411,6543.166149747976,1.0,1.0,0.0,0.0,2.0,0.0,721.0
17580,0.0161362401454526,11205.201660044297,0.0,1.0,0.0,5.0,2.0,0.0,588.0
17594,0.1724706919974747,10750.339254761671,0.0,2.0,0.0,3.0,0.0,0.0,122.0
17604,0.426651802021243,13241.011171333255,0.0,1.0,0.0,5.0,1.0,2.0,75.0
17608,0.1814316799337812,8323.606468535305,0.0,0.0,0.0,3.0,0.0,2.0,643.0
17615,0.1355668088146419,8788.385053815276,0.0,0.0,0.0,2.0,1.0,0.0,4.0
17619,0.2029749894165372,12042.851994828052,1.0,2.0,0.0,2.0,1.0,0.0,681.0
17622,0.203287971026893,12994.151596958842,0.0,0.0,0.0,2.0,0.0,0.0,56.0
17630,0.0997287358204402,11479.759288561443,0.0,0.0,0.0,2.0,1.0,0.0,15.0
17643,0.2406934002828387,9185.307416902058,1.0,0.0,0.0,5.0,0.0,1.0,972.0
17644,0.2108595848463188,4519.454917973694,0.0,2.0,0.0,0.0,0.0,2.0,221.0
17653,0.0209984869436297,5704.956905027449,0.0,2.0,0.0,0.0,0.0,1.0,36.0
17654,0.5070433903840948,10140.604171891233,0.0,1.0,0.0,2.0,1.0,1.0,420.0
17656,0.2874109435059612,5037.591090708361,1.0,1.0,0.0,2.0,0.0,1.0,259.0
17661,0.3699182846719622,5173.706096515994,0.0,2.0,0.0,4.0,0.0,0.0,564.0
17663,0.0063410778874318,9058.114940579462,0.0,2.0,0.0,4.0,2.0,0.0,997.0
17674,0.254614018507683,9721.373242187565,1.0,0.0,0.0,2.0,0.0,0.0,335.0
17681,0.5492632256639307,7632.264435174529,1.0,1.0,0.0,3.0,0.0,0.0,593.0
17692,0.3465964449322842,11190.30239831634,1.0,2.0,0.0,0.0,2.0,1.0,891.0
17698,0.5677322571015055,9041.515245521594,1.0,2.0,0.0,1.0,1.0,0.0,777.0
17706,0.3004374198993897,6707.474623742083,0.0,1.0,1.0,3.0,1.0,2.0,724.0
17708,0.142122608700305,8704.04017387303,0.0,2.0,0.0,2.0,0.0,2.0,210.0
17726,0.3287476852447586,13502.680638221633,1.0,1.0,0.0,5.0,2.0,2.0,305.0
17731,0.5373720911739729,10923.15931481606,0.0,1.0,0.0,4.0,0.0,1.0,294.0
17734,0.2475966325105499,6699.943039586764,1.0,1.0,0.0,5.0,2.0,0.0,56.0
17740,0.2561177694122786,9563.723603593267,0.0,1.0,0.0,4.0,2.0,2.0,819.0
17741,0.1068913288670869,11484.472914479418,1.0,0.0,0.0,4.0,0.0,1.0,912.0
17746,0.0421588062163987,12453.747326633207,1.0,1.0,0.0,5.0,1.0,0.0,885.0
